fan_blades,fan_rpm,panel_damp_pct,soundpack_dens,dBA_pred,cost_index_pred,dba_reduction
33.61502428184584,2385.730290477957,15.903123377381851,23.648192485647993,45.13122665090046,0.1454562355214951,14.868773349099541
32.28961772805685,2353.039903555007,15.876598243841912,22.14809520522398,45.13415124929069,0.14491811916650574,14.865848750709311
32.28961772805685,2398.662878632902,15.876598243841912,22.14809520522398,45.150790448037775,0.14397696379447625,14.849209551962225
32.07590769196438,2385.3530738997615,15.848091467314404,23.118512986417223,45.15891469357062,0.14283723097444787,14.841085306429378
33.511228173955544,2411.19787841603,15.848091467314404,22.947712495287476,45.186549247622246,0.14195774987942514,14.813450752377754
32.62355362600727,2353.8825734570946,15.784878758617449,23.1608939211022,45.186618089106936,0.14186649845493854,14.813381910893064
33.321048535387774,2383.392503729144,15.806582297113009,23.180238287230203,45.205202089571294,0.14092534308290908,14.794797910428706
33.50072048914501,2383.392503729144,15.806582297113009,23.206532665555958,45.205202089571294,0.14092534308290908,14.794797910428706
32.62355362600727,2412.711464955113,15.785016364481155,23.1608939211022,45.23443778197865,0.1400458619878863,14.765562218021351
33.012135387318054,2412.711464955113,15.785016364481155,23.1608939211022,45.23443778197865,0.1400458619878863,14.765562218021351
33.18126246159208,2381.2052294107257,15.532308950614219,23.206551202024684,45.277510474945345,0.13948058640902794,14.722489525054655
33.05195596010062,2409.254425167192,15.608922573657082,23.21167305107298,45.286863068305415,0.13917272986941018,14.713136931694585
32.70169889906956,2411.1946104995345,15.590289483673772,23.16017428341088,45.306746167352685,0.13860110531400519,14.693253832647315
33.04807715262956,2410.243699649178,15.424792933594171,23.103694614442592,45.306746167352685,0.13860110531400519,14.693253832647315
33.1967222281229,2440.659161541874,15.534044686734024,22.952024499372133,45.35832351493886,0.13821519761432186,14.64167648506114
32.482716629419535,2455.6500649361856,15.60036330385688,23.030466567604506,45.367999820195955,0.13810437183399457,14.632000179804045
33.27930946303633,2472.760358355961,15.674650757897425,23.192347155038735,45.46266301027279,0.13741592059915014,14.537336989727208
33.297662668477486,2472.760358355961,15.674650757897425,23.192347155038735,45.46266301027279,0.13741592059915014,14.537336989727208
33.77580115635779,2472.760358355961,15.531016309766752,23.185631495639836,45.48254610932007,0.1370825632877427,14.517453890679931
33.18018287570984,2252.4878304042136,7.417009083362396,34.4414611243586,45.50293169353279,0.1369644120014306,14.497068306467213
32.31479627321256,2255.4781837174532,6.689359341211765,33.92586565380559,45.51899077082447,0.13627680975910084,14.481009229175527
32.254562616893985,2252.5574134363023,6.296006957520881,34.5505071332752,45.532010050566505,0.1355431206270766,14.467989949433495
32.27067619451446,2342.2504904701286,6.908234828017854,34.83088606719947,45.54118413283429,0.13414800538573377,14.458815867165711
32.876925578003814,2342.970401243849,7.3448208828605805,33.99950139094244,45.54647791473109,0.13258701834818337,14.453522085268908
32.31479627321256,2362.5007574529336,6.689359341211765,33.92586565380559,45.55683759993747,0.1323563503563647,14.443162400062533
32.670172264895825,2342.2504904701286,6.21096130537247,34.83088606719947,45.57638574387727,0.13187028824316713,14.423614256122733
32.670172264895825,2342.2504904701286,7.7089607505293465,32.06752661462975,45.59184255869501,0.13108728111418932,14.408157441304994
33.07693626843138,2342.3291360722187,7.474346129748173,32.06752661462975,45.59588368398984,0.12894170872646027,14.40411631601016
33.46477254064499,2342.3291360722187,7.031213014486846,32.06752661462975,45.60265758438674,0.12893675936161686,14.39734241561326
33.06697587965117,2362.5007574529336,6.689359341211765,31.69661913181018,45.61510118808115,0.12787609277606785,14.384898811918852
32.73649541851026,2164.429967537256,7.6106790644458755,24.84675324286693,45.63349697361093,0.12673033019962895,14.366503026389069
32.48796111603354,2206.987473557959,7.716133169790996,24.30122609475624,45.63727993642035,0.12493615405056632,14.362720063579651
